,age,fnlwgt,education num,capital gain,capital loss,hours per week,workclass,education,marital status,occupation,relationship,race,native country,income
9530,20.0,205895.0,10.0,0.0,0.0,8000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9531,65.0,273569.0,9.0,0.0,0.0,64000.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
9532,43.0,153160.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
9533,48.0,167918.0,14.0,0.0,0.0,125000.0,6.0,12.0,6.0,12.0,3.0,1.0,19.0,0.0
9534,41.0,195661.0,10.0,0.0,0.0,157464.0,4.0,15.0,6.0,14.0,3.0,4.0,39.0,0.0
9535,27.0,146243.0,10.0,0.0,0.0,27000.0,7.0,15.0,5.0,8.0,3.0,4.0,39.0,0.0
9536,52.0,105428.0,10.0,0.0,0.0,1728.0,0.0,15.0,6.0,0.0,3.0,4.0,39.0,0.0
9537,26.0,149943.0,9.0,0.0,0.0,216000.0,4.0,11.0,6.0,8.0,2.0,1.0,0.0,0.0
9538,52.0,246197.0,9.0,0.0,0.0,64000.0,2.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9539,52.0,192563.0,10.0,0.0,0.0,54872.0,2.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
9540,19.0,244115.0,9.0,0.0,0.0,27000.0,4.0,11.0,6.0,8.0,3.0,2.0,39.0,0.0
9541,39.0,98587.0,10.0,0.0,0.0,91125.0,2.0,15.0,6.0,10.0,3.0,4.0,39.0,0.0
9542,47.0,145886.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
9543,27.0,244315.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,2.0,3.0,39.0,0.0
9544,48.0,192779.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
9545,50.0,209464.0,9.0,0.0,0.0,42875.0,4.0,11.0,5.0,8.0,3.0,4.0,39.0,0.0
9546,60.0,25141.0,10.0,0.0,0.0,216000.0,4.0,15.0,6.0,14.0,3.0,4.0,39.0,0.0
9547,28.0,405793.0,12.0,0.0,0.0,91125.0,4.0,7.0,6.0,13.0,3.0,4.0,39.0,1.0
9548,47.0,53498.0,9.0,0.0,0.0,64000.0,1.0,11.0,6.0,8.0,3.0,2.0,39.0,0.0
9549,69.0,476653.0,13.0,0.0,0.0,8000.0,0.0,9.0,6.0,0.0,3.0,4.0,39.0,0.0
9550,40.0,162312.0,9.0,0.0,0.0,287496.0,6.0,11.0,6.0,1.0,3.0,1.0,35.0,0.0
9551,37.0,277022.0,9.0,3887.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,4.0,27.0,0.0
9552,41.0,109762.0,14.0,0.0,0.0,64000.0,7.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
9553,38.0,123031.0,9.0,0.0,0.0,110592.0,4.0,11.0,6.0,1.0,3.0,1.0,38.0,0.0
9554,46.0,119890.0,11.0,0.0,0.0,27000.0,1.0,8.0,5.0,13.0,3.0,3.0,39.0,0.0
9555,21.0,409230.0,10.0,0.0,0.0,27000.0,6.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
9556,44.0,223308.0,14.0,0.0,0.0,110592.0,4.0,12.0,5.0,12.0,3.0,4.0,39.0,0.0
9557,38.0,129150.0,6.0,0.0,0.0,42875.0,0.0,0.0,5.0,0.0,3.0,4.0,39.0,0.0
9558,47.0,119199.0,10.0,0.0,0.0,42875.0,6.0,15.0,6.0,1.0,3.0,4.0,39.0,1.0
9559,42.0,46221.0,16.0,27828.0,0.0,216000.0,4.0,10.0,3.0,8.0,3.0,4.0,0.0,1.0
9560,42.0,351161.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
9561,56.0,174533.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
9562,32.0,324386.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
9563,24.0,126568.0,13.0,0.0,0.0,35937.0,4.0,9.0,6.0,8.0,3.0,4.0,39.0,0.0
9564,26.0,275703.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9565,36.0,219611.0,13.0,2174.0,0.0,125000.0,6.0,9.0,6.0,12.0,3.0,2.0,39.0,0.0
9566,49.0,200471.0,7.0,0.0,0.0,216000.0,4.0,1.0,6.0,8.0,3.0,4.0,39.0,0.0
9567,65.0,155261.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,1.0
9568,73.0,74040.0,4.0,0.0,0.0,64000.0,7.0,5.0,6.0,8.0,3.0,1.0,39.0,0.0
9569,34.0,226296.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,6.0,3.0,4.0,39.0,0.0
9570,22.0,211968.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,0.0
9571,49.0,126446.0,10.0,0.0,0.0,27000.0,2.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
9572,25.0,262885.0,7.0,0.0,0.0,32768.0,4.0,1.0,6.0,8.0,3.0,2.0,39.0,0.0
9573,39.0,188069.0,5.0,0.0,0.0,15625.0,4.0,6.0,6.0,14.0,3.0,4.0,39.0,0.0
9574,19.0,113546.0,7.0,0.0,0.0,175616.0,4.0,1.0,6.0,1.0,3.0,4.0,39.0,0.0
9575,24.0,227070.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,7.0,3.0,4.0,39.0,0.0
9576,34.0,136997.0,9.0,0.0,0.0,42875.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9577,35.0,119006.0,9.0,0.0,0.0,54872.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
9578,21.0,212407.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,7.0,2.0,4.0,39.0,0.0
9579,43.0,197810.0,14.0,0.0,0.0,64000.0,4.0,12.0,6.0,8.0,3.0,4.0,39.0,0.0
9580,35.0,35309.0,13.0,0.0,0.0,21952.0,1.0,9.0,6.0,13.0,3.0,1.0,0.0,0.0
9581,39.0,141802.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,2.0,39.0,0.0
9582,48.0,184513.0,13.0,0.0,0.0,512000.0,0.0,9.0,6.0,0.0,3.0,4.0,39.0,1.0
9583,33.0,124187.0,12.0,0.0,0.0,32768.0,6.0,7.0,6.0,8.0,3.0,2.0,39.0,0.0
9584,19.0,201743.0,10.0,0.0,0.0,17576.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
9585,17.0,156736.0,6.0,0.0,0.0,1728.0,4.0,0.0,6.0,12.0,3.0,4.0,39.0,0.0
9586,43.0,47261.0,10.0,0.0,0.0,125000.0,6.0,15.0,6.0,5.0,3.0,4.0,39.0,0.0
9587,62.0,150693.0,9.0,0.0,0.0,74088.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9588,53.0,233734.0,14.0,0.0,0.0,64000.0,2.0,12.0,6.0,10.0,3.0,2.0,39.0,1.0
9589,45.0,35969.0,14.0,0.0,0.0,216000.0,7.0,12.0,6.0,10.0,3.0,4.0,39.0,1.0
9590,47.0,159550.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,2.0,39.0,0.0
9591,30.0,190823.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,8.0,3.0,2.0,39.0,0.0
9592,53.0,213378.0,9.0,0.0,0.0,35937.0,4.0,11.0,5.0,12.0,3.0,4.0,39.0,0.0
9593,24.0,257500.0,9.0,0.0,0.0,64000.0,4.0,11.0,5.0,7.0,3.0,2.0,39.0,0.0
9594,41.0,488706.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,6.0,3.0,4.0,39.0,0.0
9595,58.0,239405.0,3.0,0.0,0.0,64000.0,2.0,4.0,6.0,8.0,2.0,2.0,14.0,0.0
9596,27.0,105189.0,9.0,4865.0,0.0,125000.0,1.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9597,63.0,109735.0,9.0,0.0,0.0,54872.0,7.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9598,50.0,172942.0,10.0,0.0,0.0,21952.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
9599,43.0,209899.0,14.0,8614.0,0.0,103823.0,2.0,12.0,6.0,13.0,3.0,2.0,39.0,1.0
9600,29.0,87745.0,10.0,0.0,0.0,216000.0,5.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
9601,41.0,187881.0,10.0,3942.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9602,55.0,234125.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
9603,36.0,272944.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
9604,23.0,129232.0,9.0,0.0,0.0,64000.0,2.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9605,22.0,100345.0,13.0,13550.0,0.0,166375.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,1.0
9606,58.0,195835.0,10.0,0.0,0.0,91125.0,6.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
9607,25.0,251854.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,1.0,3.0,2.0,39.0,0.0
9608,40.0,103474.0,9.0,0.0,0.0,27000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
9609,38.0,22042.0,11.0,0.0,0.0,59319.0,4.0,8.0,6.0,10.0,3.0,4.0,39.0,0.0
9610,37.0,343721.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,1.0
9611,19.0,232368.0,10.0,0.0,0.0,42875.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
9612,55.0,174478.0,6.0,0.0,0.0,24389.0,4.0,0.0,6.0,8.0,3.0,4.0,39.0,0.0
9613,55.0,282023.0,13.0,15024.0,0.0,125000.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
9614,28.0,274690.0,13.0,0.0,0.0,91125.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,0.0
9615,53.0,251675.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,8.0,0.0
9616,32.0,647882.0,9.0,0.0,0.0,64000.0,0.0,11.0,6.0,0.0,3.0,4.0,0.0,0.0
9617,60.0,128367.0,10.0,3325.0,0.0,74088.0,4.0,15.0,6.0,10.0,3.0,4.0,39.0,0.0
9618,32.0,37380.0,10.0,0.0,0.0,54872.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
9619,34.0,173730.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
9620,49.0,353824.0,10.0,0.0,0.0,91125.0,4.0,15.0,6.0,10.0,3.0,4.0,39.0,1.0
9621,21.0,225890.0,10.0,0.0,0.0,27000.0,4.0,15.0,6.0,8.0,2.0,4.0,39.0,0.0
9622,24.0,147147.0,13.0,0.0,0.0,8000.0,7.0,9.0,6.0,1.0,3.0,2.0,39.0,0.0
9623,53.0,233780.0,11.0,2202.0,0.0,64000.0,4.0,8.0,6.0,1.0,3.0,2.0,39.0,0.0
9624,29.0,394927.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,8.0,3.0,4.0,0.0,0.0
9625,34.0,188682.0,13.0,0.0,0.0,64000.0,2.0,9.0,3.0,10.0,3.0,4.0,39.0,0.0
9626,52.0,115209.0,15.0,0.0,0.0,64000.0,0.0,14.0,3.0,0.0,3.0,1.0,40.0,0.0
9627,41.0,277192.0,3.0,0.0,0.0,64000.0,4.0,4.0,6.0,5.0,3.0,4.0,26.0,0.0
9628,21.0,314182.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
9629,43.0,220776.0,14.0,0.0,0.0,42875.0,4.0,12.0,6.0,4.0,3.0,4.0,39.0,1.0
9630,31.0,189269.0,9.0,0.0,0.0,64000.0,2.0,11.0,6.0,11.0,3.0,4.0,39.0,0.0
9631,38.0,35429.0,9.0,0.0,2042.0,64000.0,4.0,11.0,6.0,6.0,3.0,4.0,39.0,0.0
9632,42.0,154374.0,13.0,0.0,2415.0,216000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
9633,62.0,161460.0,13.0,0.0,0.0,27000.0,4.0,9.0,6.0,5.0,3.0,4.0,39.0,0.0
9634,51.0,251487.0,4.0,0.0,0.0,64000.0,4.0,5.0,6.0,7.0,3.0,0.0,39.0,0.0
9635,30.0,177531.0,9.0,0.0,0.0,15625.0,4.0,11.0,6.0,12.0,3.0,2.0,39.0,0.0
9636,24.0,53942.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,7.0,3.0,4.0,39.0,0.0
9637,36.0,113481.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9638,57.0,361324.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,1.0,3.0,4.0,39.0,0.0
9639,46.0,330087.0,13.0,0.0,0.0,166375.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
9640,33.0,276221.0,16.0,0.0,0.0,64000.0,4.0,10.0,6.0,10.0,3.0,4.0,39.0,0.0
9641,42.0,121055.0,10.0,0.0,0.0,91125.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9642,62.0,118696.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9643,64.0,289741.0,10.0,0.0,0.0,8000.0,6.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9644,18.0,238401.0,10.0,0.0,0.0,15625.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9645,43.0,262038.0,3.0,0.0,0.0,42875.0,4.0,4.0,3.0,5.0,3.0,4.0,26.0,0.0
9646,62.0,26911.0,4.0,0.0,0.0,287496.0,6.0,5.0,6.0,8.0,3.0,4.0,39.0,0.0
9647,29.0,161155.0,12.0,0.0,0.0,125000.0,4.0,7.0,6.0,10.0,3.0,4.0,39.0,0.0
9648,43.0,252519.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,6.0,3.0,2.0,14.0,1.0
9649,39.0,43712.0,9.0,7298.0,0.0,64000.0,4.0,11.0,6.0,4.0,3.0,4.0,39.0,1.0
9650,69.0,167826.0,13.0,0.0,0.0,64000.0,0.0,9.0,6.0,0.0,3.0,4.0,39.0,0.0
9651,34.0,188900.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,0.0
9652,44.0,120057.0,12.0,4386.0,0.0,91125.0,4.0,7.0,6.0,4.0,3.0,4.0,39.0,1.0
9653,25.0,134113.0,13.0,0.0,0.0,27000.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,0.0
9654,47.0,165822.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,14.0,3.0,4.0,39.0,0.0
9655,17.0,99161.0,6.0,0.0,0.0,512.0,4.0,0.0,6.0,8.0,3.0,4.0,39.0,0.0
9656,41.0,74581.0,13.0,0.0,0.0,274625.0,2.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
9657,19.0,304643.0,10.0,0.0,0.0,8000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9658,57.0,121821.0,2.0,0.0,0.0,64000.0,4.0,3.0,6.0,8.0,3.0,3.0,6.0,0.0
9659,25.0,154863.0,9.0,0.0,0.0,42875.0,4.0,11.0,6.0,1.0,3.0,2.0,39.0,0.0
9660,37.0,365430.0,10.0,0.0,0.0,64000.0,2.0,15.0,6.0,1.0,3.0,4.0,2.0,1.0
9661,29.0,183111.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,7.0,3.0,4.0,39.0,0.0
9662,32.0,50178.0,10.0,0.0,0.0,42875.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9663,35.0,186845.0,15.0,0.0,0.0,91125.0,4.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
9664,52.0,159908.0,8.0,0.0,0.0,64000.0,4.0,2.0,6.0,7.0,3.0,4.0,39.0,0.0
9665,41.0,162189.0,9.0,1831.0,0.0,64000.0,4.0,11.0,6.0,7.0,3.0,4.0,29.0,0.0
9666,29.0,128509.0,9.0,0.0,0.0,54872.0,4.0,11.0,3.0,7.0,3.0,4.0,8.0,0.0
9667,23.0,143032.0,14.0,0.0,0.0,46656.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
9668,31.0,382368.0,7.0,0.0,0.0,64000.0,4.0,1.0,6.0,1.0,3.0,4.0,39.0,0.0
9669,40.0,210013.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
9670,19.0,293928.0,9.0,0.0,0.0,8000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9671,21.0,208503.0,10.0,0.0,0.0,1000.0,4.0,15.0,6.0,14.0,3.0,4.0,39.0,0.0
9672,37.0,191841.0,13.0,8614.0,0.0,64000.0,7.0,9.0,6.0,1.0,3.0,4.0,39.0,1.0
9673,49.0,355978.0,15.0,99999.0,0.0,42875.0,6.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
9674,64.0,202738.0,9.0,0.0,0.0,42875.0,2.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9675,37.0,144322.0,11.0,0.0,0.0,79507.0,2.0,8.0,6.0,1.0,3.0,4.0,39.0,0.0
9676,70.0,155141.0,13.0,0.0,2377.0,1728.0,6.0,9.0,6.0,1.0,3.0,4.0,39.0,1.0
9677,22.0,160120.0,6.0,0.0,0.0,27000.0,4.0,0.0,6.0,14.0,3.0,1.0,39.0,0.0
9678,29.0,190450.0,9.0,0.0,0.0,64000.0,5.0,11.0,6.0,12.0,3.0,1.0,11.0,0.0
9679,37.0,212900.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9680,29.0,115677.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,13.0,3.0,4.0,39.0,0.0
9681,38.0,252250.0,7.0,0.0,0.0,274625.0,4.0,1.0,6.0,7.0,3.0,4.0,39.0,0.0
9682,27.0,212041.0,9.0,0.0,0.0,125000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9683,58.0,198145.0,13.0,0.0,0.0,42875.0,7.0,9.0,6.0,1.0,3.0,4.0,39.0,1.0
9684,60.0,113658.0,10.0,0.0,0.0,42875.0,2.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
9685,20.0,32426.0,10.0,0.0,0.0,15625.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9686,51.0,98791.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,12.0,3.0,4.0,39.0,1.0
9687,37.0,203828.0,5.0,0.0,0.0,274625.0,4.0,6.0,6.0,14.0,3.0,4.0,39.0,0.0
9688,22.0,186634.0,8.0,0.0,0.0,125000.0,7.0,2.0,6.0,4.0,3.0,4.0,39.0,1.0
9689,56.0,125147.0,6.0,0.0,0.0,216000.0,6.0,0.0,6.0,14.0,3.0,4.0,39.0,0.0
9690,26.0,247455.0,13.0,5178.0,0.0,74088.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,1.0
9691,19.0,97215.0,10.0,0.0,0.0,15625.0,4.0,15.0,5.0,12.0,3.0,4.0,39.0,0.0
9692,37.0,330826.0,11.0,0.0,0.0,27000.0,4.0,8.0,6.0,10.0,3.0,4.0,39.0,0.0
9693,27.0,200802.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,13.0,3.0,4.0,39.0,0.0
9694,27.0,156266.0,9.0,0.0,0.0,8000.0,4.0,11.0,6.0,12.0,3.0,0.0,39.0,0.0
9695,52.0,72257.0,10.0,0.0,0.0,125000.0,6.0,15.0,6.0,12.0,3.0,4.0,39.0,0.0
9696,45.0,363087.0,9.0,0.0,0.0,64000.0,4.0,11.0,5.0,7.0,3.0,2.0,39.0,0.0
9697,28.0,25955.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,0.0,39.0,0.0
9698,20.0,334633.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9699,28.0,109162.0,14.0,0.0,0.0,125000.0,4.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
9700,44.0,569761.0,11.0,0.0,0.0,64000.0,4.0,8.0,6.0,6.0,3.0,2.0,39.0,0.0
9701,30.0,209900.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,0.0
9702,26.0,272986.0,12.0,0.0,0.0,512.0,7.0,7.0,6.0,1.0,3.0,2.0,39.0,0.0
9703,55.0,52267.0,14.0,0.0,0.0,5832.0,0.0,12.0,6.0,0.0,3.0,4.0,39.0,0.0
9704,46.0,82946.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,12.0,3.0,4.0,39.0,0.0
9705,51.0,104651.0,13.0,0.0,0.0,125000.0,4.0,9.0,6.0,1.0,3.0,4.0,39.0,0.0
9706,25.0,58441.0,13.0,0.0,0.0,64000.0,2.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
9707,43.0,269733.0,9.0,0.0,0.0,64000.0,2.0,11.0,5.0,8.0,3.0,4.0,39.0,0.0
9708,19.0,128453.0,9.0,0.0,0.0,21952.0,0.0,11.0,6.0,0.0,3.0,4.0,39.0,0.0
9709,36.0,179468.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9710,36.0,183081.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
9711,48.0,102938.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,8.0,3.0,1.0,40.0,0.0
9712,30.0,157289.0,7.0,0.0,0.0,64000.0,0.0,1.0,6.0,0.0,3.0,4.0,39.0,0.0
9713,24.0,359828.0,13.0,0.0,0.0,85184.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,1.0
9714,30.0,155659.0,9.0,0.0,0.0,46656.0,4.0,11.0,6.0,8.0,3.0,4.0,39.0,0.0
9715,24.0,585203.0,13.0,7688.0,0.0,91125.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
9716,62.0,173601.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,7.0,3.0,4.0,39.0,0.0
9717,41.0,214541.0,9.0,0.0,1590.0,64000.0,6.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
9718,49.0,163352.0,15.0,0.0,0.0,614125.0,6.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
9719,36.0,153976.0,9.0,0.0,0.0,125000.0,6.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
9720,47.0,247676.0,14.0,5455.0,0.0,91125.0,2.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
9721,49.0,155372.0,14.0,0.0,0.0,64000.0,7.0,12.0,6.0,10.0,3.0,4.0,39.0,0.0
9722,52.0,329733.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,0.0
9723,52.0,162576.0,12.0,0.0,0.0,64000.0,4.0,7.0,6.0,13.0,3.0,4.0,39.0,1.0
9724,26.0,176520.0,9.0,0.0,0.0,148877.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9725,51.0,226885.0,9.0,0.0,0.0,64000.0,7.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
9726,18.0,120781.0,6.0,0.0,0.0,8000.0,4.0,0.0,6.0,8.0,3.0,4.0,39.0,0.0
9727,30.0,375827.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,2.0,4.0,39.0,0.0
9728,46.0,205504.0,9.0,0.0,0.0,8000.0,4.0,11.0,6.0,7.0,3.0,4.0,39.0,0.0
9729,28.0,198813.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,6.0,3.0,2.0,39.0,0.0
9730,48.0,254291.0,13.0,7298.0,0.0,125000.0,5.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
9731,62.0,159908.0,10.0,0.0,0.0,54872.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,1.0
9732,49.0,40000.0,13.0,4064.0,0.0,85184.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
9733,69.0,102874.0,9.0,0.0,0.0,13824.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9734,35.0,117381.0,13.0,8614.0,0.0,91125.0,4.0,9.0,6.0,4.0,3.0,4.0,39.0,1.0
9735,78.0,180239.0,14.0,0.0,0.0,64000.0,4.0,12.0,6.0,1.0,3.0,1.0,35.0,0.0
9736,61.0,539563.0,10.0,0.0,0.0,91125.0,4.0,15.0,6.0,4.0,3.0,4.0,39.0,1.0
9737,24.0,261561.0,13.0,0.0,0.0,64000.0,4.0,9.0,6.0,10.0,3.0,4.0,39.0,0.0
9738,29.0,81057.0,10.0,0.0,0.0,64000.0,4.0,15.0,6.0,1.0,3.0,4.0,39.0,0.0
9739,36.0,160120.0,13.0,0.0,0.0,91125.0,6.0,9.0,6.0,12.0,3.0,3.0,0.0,0.0
9740,17.0,41979.0,6.0,0.0,0.0,64000.0,4.0,0.0,6.0,5.0,3.0,4.0,39.0,0.0
9741,27.0,275110.0,9.0,0.0,0.0,512000.0,4.0,11.0,6.0,6.0,3.0,2.0,39.0,1.0
9742,64.0,265661.0,9.0,0.0,0.0,64000.0,4.0,11.0,6.0,14.0,3.0,4.0,39.0,0.0
9743,33.0,193246.0,9.0,0.0,0.0,166375.0,6.0,11.0,6.0,4.0,3.0,4.0,10.0,0.0
9744,32.0,236543.0,8.0,0.0,0.0,64000.0,4.0,2.0,6.0,1.0,2.0,4.0,26.0,0.0
9745,19.0,29510.0,10.0,0.0,0.0,8000.0,4.0,15.0,6.0,8.0,3.0,4.0,39.0,0.0
9746,42.0,105804.0,7.0,0.0,0.0,64000.0,7.0,1.0,6.0,5.0,3.0,4.0,39.0,0.0
9747,24.0,194604.0,13.0,0.0,0.0,3375.0,4.0,9.0,6.0,12.0,3.0,4.0,39.0,0.0
9748,23.0,1038553.0,9.0,0.0,0.0,91125.0,4.0,11.0,6.0,4.0,3.0,2.0,39.0,0.0
9749,51.0,209320.0,15.0,3325.0,0.0,64000.0,2.0,14.0,6.0,10.0,3.0,4.0,39.0,0.0
9750,31.0,193231.0,13.0,3325.0,0.0,216000.0,4.0,9.0,6.0,13.0,3.0,4.0,39.0,0.0
9751,44.0,307468.0,15.0,0.0,0.0,24389.0,4.0,14.0,6.0,10.0,3.0,4.0,39.0,1.0
9752,38.0,255941.0,14.0,10520.0,0.0,125000.0,4.0,12.0,6.0,4.0,3.0,4.0,39.0,1.0
9753,44.0,107845.0,12.0,0.0,0.0,175616.0,2.0,7.0,6.0,11.0,3.0,4.0,39.0,1.0
9754,44.0,567788.0,3.0,0.0,0.0,64000.0,6.0,4.0,6.0,5.0,3.0,4.0,26.0,0.0
9755,38.0,91857.0,9.0,0.0,0.0,85184.0,4.0,11.0,6.0,1.0,3.0,4.0,39.0,0.0
9756,36.0,732569.0,5.0,0.0,0.0,64000.0,4.0,6.0,6.0,1.0,3.0,4.0,39.0,0.0
9757,29.0,86613.0,2.0,0.0,0.0,8000.0,4.0,3.0,6.0,8.0,3.0,4.0,8.0,0.0
